date,unix_timestamp,tempreature,humidity,hour,day_of_week,month,year,tempreature_lag1,humidity_lag1,N,Fan_actuator,Watering_plant_pump,Water_pump_actuator,water_level,time_difference_minutes
2023-12-20 09:47:00,1703065620,12,69,9,2,12,2023,11.0,69.0,178,0,0,0,77,5.0
2023-12-20 09:52:00,1703065920,13,71,9,2,12,2023,12.0,69.0,178,0,0,0,72,5.0
2023-12-20 09:57:00,1703066220,13,71,9,2,12,2023,13.0,71.0,178,0,0,0,76,5.0
2023-12-20 10:02:00,1703066520,13,73,10,2,12,2023,13.0,71.0,178,0,0,0,99,5.0
2023-12-20 10:07:00,1703066820,13,69,10,2,12,2023,13.0,73.0,178,0,0,0,92,5.0
2023-12-20 10:12:00,1703067120,14,71,10,2,12,2023,13.0,69.0,178,0,0,0,78,5.0
2023-12-20 10:17:00,1703067420,14,71,10,2,12,2023,14.0,71.0,178,0,0,0,77,5.0
2023-12-20 10:22:00,1703067720,14,68,10,2,12,2023,14.0,71.0,178,0,0,0,85,5.0
2023-12-20 10:27:00,1703068020,14,68,10,2,12,2023,14.0,68.0,178,0,0,0,81,5.0
2023-12-20 10:32:00,1703068320,14,68,10,2,12,2023,14.0,68.0,178,0,0,0,100,5.0
2023-12-20 10:37:00,1703068620,14,68,10,2,12,2023,14.0,68.0,178,0,0,0,86,5.0
2023-12-20 10:42:00,1703068920,14,70,10,2,12,2023,14.0,68.0,178,0,0,0,82,5.0
2023-12-20 10:47:00,1703069220,14,68,10,2,12,2023,14.0,70.0,178,0,0,0,78,5.0
2023-12-20 10:52:00,1703069520,14,68,10,2,12,2023,14.0,68.0,178,0,0,0,83,5.0
2023-12-20 10:57:00,1703069820,13,70,10,2,12,2023,14.0,68.0,178,0,0,0,96,5.0
2023-12-20 11:02:00,1703070120,13,68,11,2,12,2023,13.0,70.0,178,0,0,0,97,5.0
2023-12-20 11:07:00,1703070420,13,68,11,2,12,2023,13.0,68.0,178,0,0,0,89,5.0
2023-12-20 11:12:00,1703070720,13,67,11,2,12,2023,13.0,68.0,178,0,0,0,100,5.0
2023-12-20 11:17:00,1703071020,13,67,11,2,12,2023,13.0,67.0,178,0,0,0,96,5.0
2023-12-20 11:22:00,1703071320,13,68,11,2,12,2023,13.0,67.0,178,0,0,0,95,5.0
2023-12-20 11:27:00,1703071620,13,67,11,2,12,2023,13.0,68.0,178,0,0,0,100,5.0
2023-12-20 11:32:00,1703071920,13,66,11,2,12,2023,13.0,67.0,178,0,0,0,100,5.0
2023-12-20 11:37:00,1703072220,12,67,11,2,12,2023,13.0,66.0,178,0,0,0,100,5.0
2023-12-20 11:42:00,1703072520,11,66,11,2,12,2023,12.0,67.0,178,0,0,0,89,5.0
2023-12-20 11:47:00,1703072820,12,66,11,2,12,2023,11.0,66.0,178,0,0,0,91,5.0
2023-12-20 11:52:00,1703073120,12,63,11,2,12,2023,12.0,66.0,178,0,0,0,83,5.0
2023-12-20 11:57:00,1703073420,12,66,11,2,12,2023,12.0,63.0,178,0,0,0,100,5.0
2023-12-20 12:02:00,1703073720,12,65,12,2,12,2023,12.0,66.0,178,0,0,0,82,5.0
2023-12-20 12:07:00,1703074020,12,66,12,2,12,2023,12.0,65.0,178,0,0,0,100,5.0
2023-12-20 12:12:00,1703074320,12,64,12,2,12,2023,12.0,66.0,178,0,0,0,79,5.0
2023-12-20 12:17:00,1703074620,11,64,12,2,12,2023,12.0,64.0,178,0,0,0,100,5.0
2023-12-20 12:22:00,1703074920,11,65,12,2,12,2023,11.0,64.0,178,0,0,0,83,5.0
2023-12-20 12:27:00,1703075220,10,63,12,2,12,2023,11.0,65.0,178,0,0,0,100,5.0
2023-12-20 12:32:00,1703075520,10,63,12,2,12,2023,10.0,63.0,178,0,0,0,100,5.0
2023-12-20 12:37:00,1703075820,11,64,12,2,12,2023,10.0,63.0,178,0,0,0,91,5.0
2023-12-20 12:42:00,1703076120,11,62,12,2,12,2023,11.0,64.0,178,0,0,0,79,5.0
2023-12-20 12:47:00,1703076420,12,63,12,2,12,2023,11.0,62.0,178,0,0,0,76,5.0
2023-12-20 12:52:00,1703076720,12,65,12,2,12,2023,12.0,63.0,178,0,0,0,82,5.0
2023-12-20 12:57:00,1703077020,12,64,12,2,12,2023,12.0,65.0,178,0,0,0,100,5.0
2023-12-20 13:02:00,1703077320,12,62,13,2,12,2023,12.0,64.0,178,0,0,0,80,5.0
2023-12-20 13:07:00,1703077620,12,65,13,2,12,2023,12.0,62.0,178,0,0,0,83,5.0
2023-12-20 13:12:00,1703077920,12,65,13,2,12,2023,12.0,65.0,178,0,0,0,100,5.0
2023-12-20 13:17:00,1703078220,12,62,13,2,12,2023,12.0,65.0,178,0,0,0,78,5.0
2023-12-20 13:22:00,1703078520,12,63,13,2,12,2023,12.0,62.0,178,0,0,0,92,5.0
2023-12-20 13:27:00,1703078820,12,63,13,2,12,2023,12.0,63.0,178,0,0,0,100,5.0
2023-12-20 13:32:00,1703079120,12,64,13,2,12,2023,12.0,63.0,178,0,0,0,100,5.0
2023-12-20 13:37:00,1703079420,12,64,13,2,12,2023,12.0,64.0,178,0,0,0,83,5.0
2023-12-20 13:42:00,1703079720,12,63,13,2,12,2023,12.0,64.0,178,0,0,0,100,5.0
2023-12-20 13:47:00,1703080020,12,64,13,2,12,2023,12.0,63.0,178,0,0,0,100,5.0
2023-12-20 13:52:00,1703080320,12,60,13,2,12,2023,12.0,64.0,178,0,0,0,76,5.0
2023-12-20 13:57:00,1703080620,12,64,13,2,12,2023,12.0,60.0,178,0,0,0,94,5.0
2023-12-20 14:02:00,1703080920,12,64,14,2,12,2023,12.0,64.0,178,0,0,0,100,5.0
2023-12-20 14:07:00,1703081220,12,63,14,2,12,2023,12.0,64.0,178,0,0,0,94,5.0
2023-12-20 14:12:00,1703081520,12,62,14,2,12,2023,12.0,63.0,178,0,0,0,100,5.0
2023-12-20 14:17:00,1703081820,12,65,14,2,12,2023,12.0,62.0,178,0,0,0,90,5.0
2023-12-20 14:22:00,1703082120,12,64,14,2,12,2023,12.0,65.0,178,0,0,0,100,5.0
2023-12-20 14:27:00,1703082420,12,63,14,2,12,2023,12.0,64.0,178,0,0,0,100,5.0
2023-12-20 14:32:00,1703082720,12,61,14,2,12,2023,12.0,63.0,178,0,0,0,93,5.0
2023-12-20 14:37:00,1703083020,12,63,14,2,12,2023,12.0,61.0,178,0,0,0,90,5.0
2023-12-20 14:42:00,1703083320,11,62,14,2,12,2023,12.0,63.0,178,0,0,0,100,5.0
2023-12-20 14:47:00,1703083620,11,60,14,2,12,2023,11.0,62.0,178,0,0,0,94,5.0
2023-12-20 14:52:00,1703083920,11,62,14,2,12,2023,11.0,60.0,178,0,0,0,86,5.0
2023-12-20 14:57:00,1703084220,11,59,14,2,12,2023,11.0,62.0,178,0,0,0,100,5.0
2023-12-20 15:02:00,1703084520,11,60,15,2,12,2023,11.0,59.0,178,0,0,0,100,5.0
2023-12-20 15:07:00,1703084820,11,58,15,2,12,2023,11.0,60.0,178,0,0,0,100,5.0
2023-12-20 15:12:00,1703085120,11,60,15,2,12,2023,11.0,58.0,178,0,0,0,89,5.0
2023-12-20 15:17:00,1703085420,11,55,15,2,12,2023,11.0,60.0,178,0,0,0,100,5.0
2023-12-20 15:22:00,1703085720,11,55,15,2,12,2023,11.0,55.0,178,0,0,0,89,5.0
2023-12-20 15:27:00,1703086020,11,55,15,2,12,2023,11.0,55.0,178,0,0,0,90,5.0
2023-12-20 15:32:00,1703086320,11,54,15,2,12,2023,11.0,55.0,178,0,0,0,83,5.0
2023-12-20 15:37:00,1703086620,11,56,15,2,12,2023,11.0,54.0,178,0,0,0,100,5.0
2023-12-20 15:42:00,1703086920,11,55,15,2,12,2023,11.0,56.0,178,0,0,0,82,5.0
2023-12-20 15:47:00,1703087220,11,55,15,2,12,2023,11.0,55.0,178,0,0,0,72,5.0
2023-12-20 15:52:00,1703087520,11,53,15,2,12,2023,11.0,55.0,178,0,0,0,100,5.0
2023-12-20 15:57:00,1703087820,11,56,15,2,12,2023,11.0,53.0,178,0,0,0,100,5.0
2023-12-20 16:02:00,1703088120,10,54,16,2,12,2023,11.0,56.0,178,0,0,0,80,5.0
2023-12-20 16:07:00,1703088420,10,54,16,2,12,2023,10.0,54.0,178,0,0,0,100,5.0
2023-12-20 16:12:00,1703088720,9,54,16,2,12,2023,10.0,54.0,178,0,0,0,76,5.0
2023-12-20 16:17:00,1703089020,8,51,16,2,12,2023,9.0,54.0,178,0,0,0,78,5.0
2023-12-20 16:22:00,1703089320,8,52,16,2,12,2023,8.0,51.0,178,0,0,0,89,5.0
2023-12-20 16:27:00,1703089620,8,52,16,2,12,2023,8.0,52.0,178,0,0,0,89,5.0
2023-12-20 16:32:00,1703089920,8,55,16,2,12,2023,8.0,52.0,178,0,0,0,100,5.0
2023-12-20 16:37:00,1703090220,8,52,16,2,12,2023,8.0,55.0,178,0,0,0,100,5.0
2023-12-20 16:42:00,1703090520,8,49,16,2,12,2023,8.0,52.0,178,0,0,0,75,5.0
2023-12-20 16:47:00,1703090820,9,54,16,2,12,2023,8.0,47.0,178,0,0,0,100,5.0
2023-12-20 16:52:00,1703091120,9,54,16,2,12,2023,9.0,54.0,178,0,0,0,100,5.0
2023-12-20 16:57:00,1703091420,10,52,16,2,12,2023,9.0,54.0,178,0,0,0,81,5.0
2023-12-20 17:02:00,1703091720,10,59,17,2,12,2023,10.0,52.0,178,0,0,0,97,5.0
2023-12-20 17:07:00,1703092020,10,58,17,2,12,2023,10.0,59.0,178,0,0,0,96,5.0
2023-12-20 17:12:00,1703092320,10,60,17,2,12,2023,10.0,58.0,178,0,0,0,82,5.0
2023-12-20 17:17:00,1703092620,10,58,17,2,12,2023,10.0,60.0,178,0,0,0,100,5.0
2023-12-20 17:22:00,1703092920,10,60,17,2,12,2023,10.0,58.0,178,0,0,0,81,5.0
2023-12-20 17:27:00,1703093220,10,60,17,2,12,2023,10.0,60.0,178,0,0,0,84,5.0
2023-12-20 17:32:00,1703093520,10,58,17,2,12,2023,10.0,60.0,178,0,0,0,86,5.0
2023-12-20 17:37:00,1703093820,10,57,17,2,12,2023,10.0,58.0,178,0,0,0,79,5.0
2023-12-20 17:42:00,1703094120,10,59,17,2,12,2023,10.0,57.0,178,0,0,0,99,5.0
2023-12-20 17:47:00,1703094420,10,59,17,2,12,2023,10.0,59.0,178,0,0,0,100,5.0
2023-12-20 17:52:00,1703094720,10,60,17,2,12,2023,10.0,59.0,178,0,0,0,76,5.0
2023-12-20 17:57:00,1703095020,10,59,17,2,12,2023,10.0,60.0,178,0,0,0,92,5.0
2023-12-20 18:02:00,1703095320,10,58,18,2,12,2023,10.0,59.0,178,0,0,0,79,5.0
2023-12-20 18:07:00,1703095620,10,58,18,2,12,2023,10.0,58.0,178,0,0,0,100,5.0
2023-12-20 18:12:00,1703095920,10,59,18,2,12,2023,10.0,58.0,178,0,0,0,98,5.0
2023-12-20 18:17:00,1703096220,10,57,18,2,12,2023,10.0,59.0,178,0,0,0,97,5.0
2023-12-20 18:22:00,1703096520,10,58,18,2,12,2023,10.0,57.0,178,0,0,0,77,5.0
2023-12-20 18:27:00,1703096820,10,59,18,2,12,2023,10.0,58.0,178,0,0,0,92,5.0
2023-12-20 18:32:00,1703097120,10,57,18,2,12,2023,10.0,59.0,178,0,0,0,98,5.0
2023-12-20 18:37:00,1703097420,10,58,18,2,12,2023,10.0,57.0,178,0,0,0,100,5.0
2023-12-20 18:42:00,1703097720,10,57,18,2,12,2023,10.0,58.0,178,0,0,0,83,5.0
2023-12-20 18:47:00,1703098020,10,58,18,2,12,2023,10.0,57.0,178,0,0,0,100,5.0
2023-12-20 18:52:00,1703098320,10,59,18,2,12,2023,10.0,58.0,178,0,0,0,89,5.0
2023-12-20 18:57:00,1703098620,10,59,18,2,12,2023,10.0,59.0,178,0,0,0,76,5.0
2023-12-20 19:02:00,1703098920,10,60,19,2,12,2023,10.0,59.0,178,0,0,0,100,5.0
2023-12-20 19:07:00,1703099220,10,59,19,2,12,2023,10.0,60.0,178,0,0,0,75,5.0
2023-12-20 19:12:00,1703099520,10,57,19,2,12,2023,10.0,59.0,178,0,0,0,83,5.0
2023-12-20 19:17:00,1703099820,10,59,19,2,12,2023,10.0,57.0,178,0,0,0,100,5.0
2023-12-20 19:22:00,1703100120,10,59,19,2,12,2023,10.0,59.0,178,0,0,0,81,5.0
2023-12-20 19:27:00,1703100420,10,58,19,2,12,2023,10.0,59.0,178,0,0,0,81,5.0
2023-12-20 19:32:00,1703100720,10,57,19,2,12,2023,10.0,58.0,178,0,0,0,100,5.0
2023-12-20 19:37:00,1703101020,10,59,19,2,12,2023,10.0,57.0,178,0,0,0,93,5.0
2023-12-20 19:42:00,1703101320,10,60,19,2,12,2023,10.0,59.0,178,0,0,0,100,5.0
2023-12-20 19:47:00,1703101620,10,59,19,2,12,2023,10.0,60.0,178,0,0,0,94,5.0
2023-12-20 19:52:00,1703101920,10,58,19,2,12,2023,10.0,59.0,178,0,0,0,83,5.0
2023-12-20 19:57:00,1703102220,10,58,19,2,12,2023,10.0,58.0,178,0,0,0,81,5.0
2023-12-20 20:02:00,1703102520,10,60,20,2,12,2023,10.0,58.0,178,0,0,0,98,5.0
2023-12-20 20:07:00,1703102820,10,59,20,2,12,2023,10.0,60.0,178,0,0,0,100,5.0
2023-12-20 20:12:00,1703103120,10,58,20,2,12,2023,10.0,59.0,178,0,0,0,90,5.0
2023-12-20 20:17:00,1703103420,10,59,20,2,12,2023,10.0,58.0,178,0,0,0,100,5.0
2023-12-20 20:22:00,1703103720,10,59,20,2,12,2023,10.0,59.0,178,0,0,0,100,5.0
2023-12-20 20:27:00,1703104020,10,57,20,2,12,2023,10.0,59.0,178,0,0,0,87,5.0
2023-12-20 20:32:00,1703104320,10,59,20,2,12,2023,10.0,57.0,178,0,0,0,78,5.0
2023-12-20 20:37:00,1703104620,10,58,20,2,12,2023,10.0,59.0,178,0,0,0,100,5.0
2023-12-20 20:42:00,1703104920,10,59,20,2,12,2023,10.0,58.0,178,0,0,0,83,5.0
2023-12-20 20:47:00,1703105220,10,59,20,2,12,2023,10.0,59.0,178,0,0,0,83,5.0
2023-12-20 20:52:00,1703105520,10,59,20,2,12,2023,10.0,59.0,178,0,0,0,100,5.0
2023-12-20 20:57:00,1703105820,10,60,20,2,12,2023,10.0,59.0,178,0,0,0,79,5.0
2023-12-20 21:02:00,1703106120,9,57,21,2,12,2023,10.0,60.0,178,0,0,0,100,5.0
2023-12-20 21:07:00,1703106420,9,59,21,2,12,2023,9.0,57.0,178,0,0,0,100,5.0
2023-12-20 21:12:00,1703106720,10,58,21,2,12,2023,9.0,59.0,178,0,0,0,92,5.0
2023-12-20 21:17:00,1703107020,9,63,21,2,12,2023,10.0,58.0,178,0,0,0,100,5.0
2023-12-20 21:22:00,1703107320,9,62,21,2,12,2023,9.0,63.0,178,0,0,0,100,5.0
2023-12-20 21:27:00,1703107620,9,60,21,2,12,2023,9.0,62.0,178,0,0,0,87,5.0
2023-12-20 21:32:00,1703107920,9,59,21,2,12,2023,9.0,60.0,178,0,0,0,75,5.0
2023-12-20 21:37:00,1703108220,9,58,21,2,12,2023,9.0,59.0,178,0,0,0,75,5.0
2023-12-20 21:42:00,1703108520,9,56,21,2,12,2023,9.0,58.0,178,0,0,0,81,5.0
2023-12-20 21:47:00,1703108820,9,56,21,2,12,2023,9.0,56.0,178,0,0,0,78,5.0
2023-12-20 21:52:00,1703109120,9,57,21,2,12,2023,9.0,56.0,178,0,0,0,100,5.0
2023-12-20 21:57:00,1703109420,9,55,21,2,12,2023,9.0,57.0,178,0,0,0,100,5.0
2023-12-20 22:02:00,1703109720,9,55,22,2,12,2023,9.0,55.0,178,0,0,0,84,5.0
2023-12-20 22:07:00,1703110020,9,56,22,2,12,2023,9.0,55.0,178,0,0,0,95,5.0
2023-12-20 22:12:00,1703110320,9,56,22,2,12,2023,9.0,56.0,178,0,0,0,100,5.0
2023-12-20 22:17:00,1703110620,9,52,22,2,12,2023,9.0,56.0,178,0,0,0,80,5.0
2023-12-20 22:22:00,1703110920,9,54,22,2,12,2023,9.0,52.0,178,0,0,0,100,5.0
2023-12-20 22:27:00,1703111220,10,55,22,2,12,2023,9.0,54.0,178,0,0,0,100,5.0
2023-12-20 22:32:00,1703111520,10,54,22,2,12,2023,10.0,55.0,178,0,0,0,94,5.0
2023-12-20 22:37:00,1703111820,11,54,22,2,12,2023,10.0,54.0,178,0,0,0,100,5.0
2023-12-20 22:42:00,1703112120,11,56,22,2,12,2023,11.0,54.0,178,0,0,0,92,5.0
2023-12-20 22:47:00,1703112420,12,54,22,2,12,2023,11.0,56.0,178,0,0,0,81,5.0
2023-12-20 22:52:00,1703112720,12,56,22,2,12,2023,12.0,54.0,178,0,0,0,100,5.0
2023-12-20 22:57:00,1703113020,12,56,22,2,12,2023,12.0,56.0,178,0,0,0,79,5.0
2023-12-20 23:02:00,1703113320,13,55,23,2,12,2023,12.0,56.0,178,0,0,0,77,5.0
2023-12-20 23:07:00,1703113620,13,55,23,2,12,2023,13.0,55.0,178,0,0,0,100,5.0
2023-12-20 23:12:00,1703113920,13,53,23,2,12,2023,13.0,55.0,178,0,0,0,100,5.0
2023-12-20 23:17:00,1703114220,13,53,23,2,12,2023,13.0,53.0,178,0,0,0,93,5.0
2023-12-20 23:22:00,1703114520,13,52,23,2,12,2023,13.0,53.0,178,0,0,0,97,5.0
2023-12-20 23:27:00,1703114820,13,52,23,2,12,2023,13.0,52.0,178,0,0,0,100,5.0
2023-12-20 23:32:00,1703115120,14,52,23,2,12,2023,13.0,52.0,178,0,0,0,100,5.0
2023-12-20 23:37:00,1703115420,14,53,23,2,12,2023,14.0,52.0,178,0,0,0,77,5.0
2023-12-20 23:42:00,1703115720,14,52,23,2,12,2023,14.0,53.0,178,0,0,0,96,5.0
2023-12-20 23:47:00,1703116020,15,54,23,2,12,2023,14.0,52.0,178,0,0,0,94,5.0
2023-12-20 23:52:00,1703116320,15,51,23,2,12,2023,15.0,54.0,178,0,0,0,100,5.0
2023-12-20 23:57:00,1703116620,19,52,23,2,12,2023,15.0,51.0,178,0,0,0,79,5.0
2023-12-21 00:02:00,1703116920,21,52,0,3,12,2023,19.0,52.0,178,0,0,0,94,5.0
2023-12-21 00:07:00,1703117220,23,52,0,3,12,2023,21.0,52.0,178,1,0,0,86,5.0
2023-12-21 00:12:00,1703117520,23,58,0,3,12,2023,23.0,52.0,178,1,0,0,92,5.0
2023-12-21 00:17:00,1703117820,22,57,0,3,12,2023,23.0,58.0,178,0,0,0,94,5.0
2023-12-21 00:22:00,1703118120,22,56,0,3,12,2023,22.0,57.0,178,0,0,0,100,5.0
2023-12-21 00:27:00,1703118420,23,57,0,3,12,2023,22.0,56.0,178,1,0,0,80,5.0
2023-12-21 00:32:00,1703118720,22,57,0,3,12,2023,23.0,57.0,178,0,0,0,90,5.0
2023-12-21 00:37:00,1703119020,22,58,0,3,12,2023,22.0,57.0,178,0,0,0,84,5.0
2023-12-21 00:42:00,1703119320,23,57,0,3,12,2023,22.0,58.0,178,1,0,0,76,5.0
2023-12-21 00:47:00,1703119620,22,59,0,3,12,2023,23.0,57.0,178,0,0,0,90,5.0
2023-12-21 00:52:00,1703119920,22,58,0,3,12,2023,22.0,59.0,178,0,0,0,81,5.0
2023-12-21 00:57:00,1703120220,23,57,0,3,12,2023,22.0,58.0,178,1,0,0,100,5.0
2023-12-21 01:02:00,1703120520,23,59,1,3,12,2023,23.0,57.0,178,1,0,0,100,5.0
2023-12-21 01:07:00,1703120820,23,60,1,3,12,2023,23.0,59.0,178,1,0,0,95,5.0
2023-12-21 01:12:00,1703121120,22,60,1,3,12,2023,23.0,60.0,178,0,0,0,81,5.0
2023-12-21 01:17:00,1703121420,22,60,1,3,12,2023,22.0,60.0,178,0,0,0,86,5.0
2023-12-21 01:22:00,1703121720,22,60,1,3,12,2023,22.0,60.0,178,0,0,0,79,5.0
2023-12-21 01:27:00,1703122020,22,61,1,3,12,2023,22.0,60.0,178,0,0,0,100,5.0
2023-12-21 01:32:00,1703122320,23,61,1,3,12,2023,22.0,61.0,178,1,0,0,79,5.0
2023-12-21 01:37:00,1703122620,24,60,1,3,12,2023,23.0,61.0,178,1,0,0,100,5.0
2023-12-21 01:42:00,1703122920,25,62,1,3,12,2023,24.0,60.0,178,1,0,0,100,5.0
2023-12-21 01:47:00,1703123220,26,62,1,3,12,2023,25.0,62.0,178,1,0,0,72,5.0
2023-12-21 01:52:00,1703123520,26,65,1,3,12,2023,26.0,62.0,178,1,0,0,85,5.0
2023-12-21 01:57:00,1703123820,26,62,1,3,12,2023,26.0,65.0,178,1,0,0,73,5.0
2023-12-21 02:02:00,1703124120,26,65,2,3,12,2023,26.0,62.0,178,1,0,0,79,5.0
2023-12-21 02:07:00,1703124420,25,62,2,3,12,2023,26.0,65.0,178,1,0,0,100,5.0
2023-12-21 02:12:00,1703124720,22,64,2,3,12,2023,25.0,62.0,178,0,0,0,100,5.0
2023-12-21 02:17:00,1703125020,23,63,2,3,12,2023,22.0,64.0,178,1,0,0,100,5.0
2023-12-21 02:22:00,1703125320,23,64,2,3,12,2023,23.0,63.0,178,1,0,0,100,5.0
2023-12-21 02:27:00,1703125620,23,66,2,3,12,2023,23.0,64.0,178,1,0,0,94,5.0
2023-12-21 02:32:00,1703125920,23,64,2,3,12,2023,23.0,66.0,178,1,0,0,77,5.0
2023-12-21 02:37:00,1703126220,24,65,2,3,12,2023,23.0,64.0,178,1,0,0,90,5.0
2023-12-21 02:42:00,1703126520,24,64,2,3,12,2023,24.0,65.0,178,1,0,0,79,5.0
2023-12-21 02:47:00,1703126820,25,66,2,3,12,2023,24.0,64.0,178,1,0,0,100,5.0
2023-12-21 02:52:00,1703127120,26,65,2,3,12,2023,25.0,66.0,178,1,0,0,91,5.0
2023-12-21 02:57:00,1703127420,27,66,2,3,12,2023,26.0,65.0,178,1,0,0,96,5.0
2023-12-21 03:02:00,1703127720,28,66,3,3,12,2023,27.0,66.0,178,1,0,0,94,5.0
2023-12-21 03:07:00,1703128020,27,66,3,3,12,2023,28.0,66.0,178,1,0,0,100,5.0
2023-12-21 03:12:00,1703128320,28,67,3,3,12,2023,27.0,66.0,178,1,0,0,100,5.0
2023-12-21 03:17:00,1703128620,27,67,3,3,12,2023,28.0,67.0,178,1,0,0,85,5.0
2023-12-21 03:22:00,1703128920,26,67,3,3,12,2023,27.0,67.0,178,1,0,0,75,5.0
2023-12-21 03:27:00,1703129220,26,67,3,3,12,2023,26.0,67.0,178,1,0,0,100,5.0
2023-12-21 03:32:00,1703129520,26,66,3,3,12,2023,26.0,67.0,178,1,0,0,82,5.0
2023-12-21 03:37:00,1703129820,27,65,3,3,12,2023,26.0,66.0,178,1,0,0,100,5.0
2023-12-21 03:42:00,1703130120,27,66,3,3,12,2023,27.0,65.0,178,1,0,0,87,5.0
2023-12-21 03:47:00,1703130420,27,65,3,3,12,2023,27.0,66.0,178,1,0,0,100,5.0
2023-12-21 03:52:00,1703130720,28,68,3,3,12,2023,27.0,65.0,178,1,0,0,91,5.0
2023-12-21 03:57:00,1703131020,27,65,3,3,12,2023,28.0,68.0,178,1,0,0,94,5.0
2023-12-21 04:02:00,1703131320,25,65,4,3,12,2023,27.0,65.0,178,1,0,0,100,5.0
2023-12-21 04:07:00,1703131620,24,65,4,3,12,2023,25.0,65.0,178,1,0,0,76,5.0
2023-12-21 04:12:00,1703131920,23,64,4,3,12,2023,24.0,65.0,178,1,0,0,96,5.0
2023-12-21 04:17:00,1703132220,24,63,4,3,12,2023,23.0,64.0,178,1,0,0,90,5.0
2023-12-21 04:22:00,1703132520,25,64,4,3,12,2023,24.0,63.0,178,1,0,0,88,5.0
2023-12-21 04:27:00,1703132820,26,62,4,3,12,2023,25.0,64.0,178,1,0,0,91,5.0
2023-12-21 04:32:00,1703133120,28,66,4,3,12,2023,26.0,62.0,178,1,0,0,100,5.0
2023-12-21 04:37:00,1703133420,28,66,4,3,12,2023,28.0,66.0,178,1,0,0,77,5.0
2023-12-21 04:42:00,1703133720,27,64,4,3,12,2023,28.0,66.0,178,1,0,0,86,5.0
2023-12-21 04:47:00,1703134020,27,61,4,3,12,2023,27.0,64.0,178,1,0,0,87,5.0
2023-12-21 04:52:00,1703134320,28,58,4,3,12,2023,27.0,61.0,178,1,0,0,81,5.0
2023-12-21 05:37:00,1703137020,26,55,5,3,12,2023,26.0,6.0,178,1,0,0,100,4.0
2023-12-21 05:42:00,1703137320,26,53,5,3,12,2023,26.0,55.0,178,1,0,0,100,5.0
2023-12-21 05:47:00,1703137620,25,53,5,3,12,2023,26.0,53.0,178,1,0,0,100,5.0
2023-12-21 05:52:00,1703137920,24,51,5,3,12,2023,25.0,53.0,178,1,0,0,100,5.0
2023-12-21 05:57:00,1703138220,23,49,5,3,12,2023,24.0,51.0,178,1,0,0,100,5.0
2023-12-21 06:57:00,1703141820,21,70,6,3,12,2023,21.0,75.0,178,0,0,0,100,5.0
2023-12-21 07:02:00,1703142120,20,66,7,3,12,2023,21.0,70.0,178,0,0,0,100,5.0
2023-12-21 07:07:00,1703142420,19,64,7,3,12,2023,20.0,66.0,178,0,0,0,100,5.0
2023-12-21 07:12:00,1703142720,19,61,7,3,12,2023,19.0,64.0,178,0,0,0,100,5.0
2023-12-21 07:17:00,1703143020,18,60,7,3,12,2023,19.0,61.0,178,0,0,0,100,5.0
2023-12-21 07:22:00,1703143320,18,60,7,3,12,2023,18.0,60.0,178,0,0,0,100,5.0
2023-12-21 07:27:00,1703143620,18,59,7,3,12,2023,18.0,60.0,178,0,0,0,100,5.0
2023-12-21 07:32:00,1703143920,18,59,7,3,12,2023,18.0,59.0,178,0,0,0,100,5.0
2023-12-21 07:37:00,1703144220,17,60,7,3,12,2023,18.0,59.0,178,0,0,0,100,5.0
2023-12-21 07:42:00,1703144520,17,59,7,3,12,2023,17.0,60.0,178,0,0,0,100,5.0
2023-12-21 07:47:00,1703144820,16,59,7,3,12,2023,17.0,59.0,178,0,0,0,100,5.0
2023-12-21 07:52:00,1703145120,16,58,7,3,12,2023,16.0,59.0,178,0,0,0,100,5.0
2023-12-21 07:57:00,1703145420,16,55,7,3,12,2023,16.0,58.0,178,0,0,0,100,5.0
2023-12-21 08:02:00,1703145720,16,55,8,3,12,2023,16.0,55.0,178,0,0,0,100,5.0
2023-12-21 08:07:00,1703146020,16,55,8,3,12,2023,16.0,55.0,178,0,0,0,100,5.0
2023-12-21 08:12:00,1703146320,16,53,8,3,12,2023,16.0,55.0,178,0,0,0,100,5.0
2023-12-21 08:17:00,1703146620,16,55,8,3,12,2023,16.0,53.0,178,0,0,0,100,5.0
2023-12-21 08:22:00,1703146920,15,55,8,3,12,2023,16.0,55.0,178,0,0,0,100,5.0
2023-12-21 08:27:00,1703147220,15,55,8,3,12,2023,15.0,55.0,178,0,0,0,100,5.0
2023-12-21 08:32:00,1703147520,15,55,8,3,12,2023,15.0,55.0,178,0,0,0,100,5.0
2023-12-21 08:37:00,1703147820,15,57,8,3,12,2023,15.0,55.0,178,0,0,0,100,5.0
2023-12-21 08:42:00,1703148120,15,57,8,3,12,2023,15.0,57.0,178,0,0,0,100,5.0
2023-12-21 08:47:00,1703148420,15,55,8,3,12,2023,15.0,57.0,178,0,0,0,100,5.0
2023-12-21 08:52:00,1703148720,15,56,8,3,12,2023,15.0,55.0,178,0,0,0,100,5.0
2023-12-21 08:57:00,1703149020,15,56,8,3,12,2023,15.0,56.0,178,0,0,0,100,5.0
2023-12-21 09:02:00,1703149320,15,60,9,3,12,2023,15.0,56.0,178,0,0,0,100,5.0
2023-12-21 09:07:00,1703149620,15,58,9,3,12,2023,15.0,60.0,178,0,0,0,100,5.0
